"File","LineNumber","Pattern","Text"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","590","fileName","//          FILENAME:=""'BOT_""&YYYYMMDD&"".txt'""             ;                        00019700"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","592","fileName","fileName = ""BOT_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","595","fileName","//          FILENAME:=""'SPF004.""&YYYYMMDD&""'""              ;                        00019900"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","597","fileName","fileName = ""SPF004."" + yyyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","600","fileName","//          FILENAME:=""'FITEL18AC""&YYYYMMDD&"".TXT'""        ;                        00020100"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","602","fileName","fileName = ""FITEL18AC"" + yyyymmdd + "".TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","606","fileName","//          FILENAME:=""'bot""&YYMMDD&"".004'"" ;                                       00020140"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","608","fileName","fileName = ""bot"" + yymmdd + "".004"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","611","fileName","//          FILENAME:=""'bot1591""&YYMMDD&"".004'"" ;                                   00020144"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","613","fileName","fileName = ""bot1591"" + yymmdd + "".004"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","617","fileName","//          FILENAME:=""'""&CODE1&""_""&YYYMMDD&"".txt'"";                                00020170"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","619","fileName","fileName = code1 + ""_"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","625","fileName","//          FILENAME:=""'T""&CODE1&""_""&YYYMMDD&""'""  ;                                 00020600"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","630","fileName","fileName = ""T"" + code1 + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","634","fileName","//          FILENAME:=""'CC44""&CODE&""_""&YYYYMMDD&"".txt'"" ;                           00020760"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","636","fileName","fileName = ""CC44"" + code + ""_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","642","fileName","//          FILENAME:=""'bankedu.""&YYYMMDD&""'""     ;                                 00021200"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","647","fileName","fileName = ""bankedu."" + yyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","654","fileName","//          FILENAME:=""'govfund.""&YYYMMDD&""'"" ;                                     00021900"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","659","fileName","fileName = ""govfund."" + yyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","666","fileName","//          FILENAME:=""govbill_""&CODE2&""_""&YYYMMDD&"""" ;                             00022060"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","667","fileName","//          FILENAME:=""'inbound/govbill/"" & FILENAME & ""'""  ;                       00022070"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","670","fileName","// todo:FILENAME:=""govbill_""&CODE2&""_""&YYYMMDD&"""""
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","671","fileName","// todo:FILENAME:=""'inbound/govbill/"" & FILENAME & ""'"""
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","675","fileName","fileName = ""govbill_"" + code2 + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","681","fileName","//          FILENAME:=""'/OUT/RECL0""&YYYMMDD&"".txt'""        ;                        00022400"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","684","fileName","fileName = ""RECL0"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","687","fileName","//       FILENAME:= ""'""&CODE1&""""&FILE121454&""_""&YYYMMDD&""'"";                        00022690"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","689","fileName","fileName = code1 + file121454 + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","695","fileName","//           FILENAME:=""'""&CODE&""_""&YYYMMDD&""'"";                                    00023100"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","700","fileName","fileName = code + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","707","fileName","//            FILENAME:=""'TBAC/TBAC""&NYYYYMMDD&""'"" ;                                00023230"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","713","fileName","fileName = ""TBAC"" + nyyyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","718","fileName","//            FILENAME:=""'""&PUTFILE&""_""&YYYYMMDD&"".txt'"";                           00023238"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","721","fileName","fileName = wkTaskPutfile + ""_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","731","fileName","//                  FILENAME:=""'""&CODE&""_""&YYYMMDD&""'"";                             00023270"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","739","fileName","fileName = code + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","744","fileName","//             AS   #FILENAME                                                       00023600"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","751","fileName","forFsap(wkTaskPutfile, fileName, acount, acid);"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","756","fileName","//        FILENAMEOK := ""'""&CODE&""_""&YYYMMDD&"".OK'"";                                00024035"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","760","fileName","//                 AS    #FILENAMEOK                                                00024055"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","769","fileName","String filename = code + ""_"" + yyymmdd + "".OK"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","772","fileName","forFsap(""EMPTYOK"", filename, acount, acid);"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","832","fileName","//     FILENAME:= ""'""&CODE1&""_""&YYYMMDD&""'"";                                        00012300"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","833","fileName","fileName = code1 + ""_"" + yyymmdd;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","836","fileName","//              AS    #FILENAME                                                     00012600"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","841","fileName","forFsap(wkTaskPutfile, fileName, code1, code1);"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","847","fileName","private void writeEmptyData(String filename) {"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","849","fileName","String emptyDATA = fileDir + filename;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","866","fileName","private void forFsap(String filename, String tarFilename, String ac, String acid) {"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","872","fileName","filename, // 來源檔案名稱(20碼長)"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","873","fileName","tarFilename, // 目的檔案名稱(20碼長)"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","461","\.txt","//          FILENAME:=""'BOT_""&DATE&""_""&CODE2&"".TXT'"" ;                              00017300"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","483","\.txt","fileName = ""BOT_"" + wkDate + ""_"" + code2 + "".TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","486","\.txt","//          FILENAME:=""'0K004""&YYYMMDD&""""&TIME&""0.TXT'"" ;                           00017420"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","488","\.txt","fileName = ""0K004"" + yyymmdd + time + ""0.TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","491","\.txt","//          FILENAME:=""'9K004""&YYYMMDD&""""&TIME&""0.TXT'"" ;                           00017450"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","493","\.txt","fileName = ""9K004"" + yyymmdd + time + ""0.TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","496","\.txt","//          FILENAME:=""'7K004""&YYYMMDD&""""&TIME&""1.TXT'"" ;                           00017454"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","498","\.txt","fileName = ""7K004"" + yyymmdd + time + ""1.TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","501","\.txt","//          FILENAME:=""'0KTL004""&YYYMMDD&""""&TIME&""0.TXT'"" ;                         00017470"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","503","\.txt","fileName = ""0KTL004"" + yyymmdd + time + ""0.TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","506","\.txt","//          FILENAME:=""'9KTL004""&YYYMMDD&""""&TIME&""0.TXT'"" ;                         00017500"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","508","\.txt","fileName = ""9KTL004"" + yyymmdd + time + ""0.TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","511","\.txt","//          FILENAME:=""'7KTL004""&YYYMMDD&""""&TIME&""1.TXT'"" ;                         00017510"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","513","\.txt","fileName = ""7KTL004"" + yyymmdd + time + ""1.TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","526","\.txt","//          FILENAME:=""'BOT4Q""&YYYYMMDD&""01I.TXT'""          ;                       00017700"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","528","\.txt","fileName = ""BOT4Q"" + yyyymmdd + ""01I.TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","547","\.txt","//          FILENAME:=""'DLR004""&YYYMMDD&"".TXT'""             ;                       00018100"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","549","\.txt","fileName = ""DLR004"" + yyymmdd + "".TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","552","\.txt","//          FILENAME:=""'""&CODE1&""_""&YYYMMDD&"".txt'""        ;                        00018300"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","554","\.txt","fileName = code1 + ""_"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","590","\.txt","//          FILENAME:=""'BOT_""&YYYYMMDD&"".txt'""             ;                        00019700"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","592","\.txt","fileName = ""BOT_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","600","\.txt","//          FILENAME:=""'FITEL18AC""&YYYYMMDD&"".TXT'""        ;                        00020100"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","602","\.txt","fileName = ""FITEL18AC"" + yyyymmdd + "".TXT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","617","\.txt","//          FILENAME:=""'""&CODE1&""_""&YYYMMDD&"".txt'"";                                00020170"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","619","\.txt","fileName = code1 + ""_"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","634","\.txt","//          FILENAME:=""'CC44""&CODE&""_""&YYYYMMDD&"".txt'"" ;                           00020760"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","636","\.txt","fileName = ""CC44"" + code + ""_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","681","\.txt","//          FILENAME:=""'/OUT/RECL0""&YYYMMDD&"".txt'""        ;                        00022400"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","684","\.txt","fileName = ""RECL0"" + yyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","718","\.txt","//            FILENAME:=""'""&PUTFILE&""_""&YYYYMMDD&"".txt'"";                           00023238"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","721","\.txt","fileName = wkTaskPutfile + ""_"" + yyyymmdd + "".txt"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","16","\.dat","import com.bot.txcontrol.util.date.DateDto;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","17","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","582","\.dat","//          FILENAME:=""'SJA0""&MMDD&"".DAT'""    ;                                     00019500"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RFTPLsnr.java","587","\.dat","fileName = ""SJA0"" + mmdd + "".DAT"";"
"D:\jsp\van_doc_1\rftp\src\main\java\com\bot\ncl\adapter\in\svc\RFTP_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\rpt017\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Rpt017Lsnr.java","62","FILE_NAME","private static final String FILE_NAME = ""CL-BH-017""; // 檔名1"
"D:\jsp\van_doc_1\rpt017\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Rpt017Lsnr.java","141","FILE_NAME","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\rpt017\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Rpt017Lsnr.java","67","outputFile","private String outputFilePath; // 產檔路徑"
"D:\jsp\van_doc_1\rpt017\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Rpt017Lsnr.java","106","outputFile","textFile.writeFileContent(outputFilePath, fileRpt017Contents, CHARSET);"
"D:\jsp\van_doc_1\rpt017\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Rpt017Lsnr.java","141","outputFile","outputFilePath = fileDir + FILE_NAME;"
"D:\jsp\van_doc_1\rpt017\src\main\java\com\bot\ncl\adapter\event\app\lsnr\Rpt017Lsnr.java","144","outputFile","textFile.deleteFile(outputFilePath);"
"D:\jsp\van_doc_1\rpt017\src\main\java\com\bot\ncl\adapter\in\svc\RPT017_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","1476","fileName","// 033000   CHANGE  ATTRIBUTE FILENAME OF FD-PUTFN TO WK-PUTDIR."
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","55","outputFile","private String outputFilePath1; // 讀檔路徑A"
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","56","outputFile","private String outputFilePath2; // 讀檔路徑B"
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","147","outputFile","textFile.writeFileContent(outputFilePath1, file1Contents, REPORT_CHARSET);"
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","152","outputFile","textFile.writeFileContent(outputFilePath2, file2Contents, REPORT_CHARSET);"
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","1490","outputFile","outputFilePath1 ="
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","1498","outputFile","outputFilePath2 ="
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","1505","outputFile","textFile.deleteFile(outputFilePath1);"
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015Lsnr.java","1506","outputFile","textFile.deleteFile(outputFilePath2);"
"D:\jsp\van_doc_1\rptc015\src\main\java\com\bot\ncl\adapter\in\svc\RPTC015_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015PMPZLsnr.java","53","outputFile","private String outputFilePathA; // 讀檔路徑A"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015PMPZLsnr.java","54","outputFile","private String outputFilePathB; // 讀檔路徑B"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015PMPZLsnr.java","132","outputFile","textFile.writeFileContent(outputFilePathA, fileAContents, REPORT_CHARSET);"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015PMPZLsnr.java","137","outputFile","textFile.writeFileContent(outputFilePathB, fileBContents, REPORT_CHARSET);"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015PMPZLsnr.java","1143","outputFile","outputFilePathA = fileDir + ""CL-BH-RPT-C015-A"";"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015PMPZLsnr.java","1145","outputFile","outputFilePathB = fileDir + ""CL-BH-RPT-C015-B"";"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015PMPZLsnr.java","1146","outputFile","textFile.deleteFile(outputFilePathA);"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\event\app\lsnr\RPTC015PMPZLsnr.java","1147","outputFile","textFile.deleteFile(outputFilePathB);"
"D:\jsp\van_doc_1\rptc015pmpz\src\main\java\com\bot\ncl\adapter\in\svc\RPTC015PMPZ_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\sortallputf\src\main\java\com\bot\ncl\adapter\event\app\lsnr\SortallputfLsnr.java","16","\.dat","import com.bot.txcontrol.util.date.DateUtil;"
"D:\jsp\van_doc_1\sortallputf\src\main\java\com\bot\ncl\adapter\in\svc\SORTALLPUTF_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\sortclcmp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\SortclcmpLsnr.java","79","fileName","String wkPutFile = textMap.get(""FILENAME""); // TODO: 待確認BATCH參數名稱"
"D:\jsp\van_doc_1\sortclcmp\src\main\java\com\bot\ncl\adapter\event\app\lsnr\SortclcmpLsnr.java","81","fileName","// CENTERFILE :=""DATA/GN/UPL/CL002/086/""&YYYMMDD&""/""& FILENAME;"
"D:\jsp\van_doc_1\sortclcmp\src\main\java\com\bot\ncl\adapter\in\svc\SORTCLCMP_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\sort_clbaf\src\main\java\com\bot\ncl\adapter\in\svc\SORT_CLBAF_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\src\main\java\com\bot\BatchApplication.java","12","\.dat","import org.springframework.data.jpa.repository.config.EnableJpaAuditing;"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","52","fileName","private String fileNameSTAT1 = ""STAT1"";"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","53","fileName","private String fileNameRPT016 = ""RPT-016"";"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","125","fileName","fileNameSTAT1 = fileDir + fileNameSTAT1;"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","126","fileName","fileNameRPT016 = fileDir + fileNameRPT016;"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","278","fileName","// 002000      VALUE   OF   FILENAME       IS      ""DATA/CL/BH/ANALY/STAT1"""
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","603","fileName","// 003020        VALUE   OF   FILENAME       IS     ""DATA/CL/BH/RPT/016"""
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","828","fileName","textFileSTAT1.deleteFile(fileNameSTAT1);"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","829","fileName","textFileRPT016.deleteFile(fileNameRPT016);"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","832","fileName","textFileSTAT1.writeFileContent(fileNameSTAT1, fileContentsSTAT1, CHARSET);"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT1Lsnr.java","833","fileName","textFileRPT016.writeFileContent(fileNameRPT016, fileContentsRPT016, CHARSET);"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\in\svc\STAT1_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\stat1\src\main\java\com\bot\ncl\adapter\out\svc\STAT1_S000_O.java","12","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\stat2\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT2Lsnr.java","49","fileName","private String fileNameSTAT2 = ""STAT2"";"
"D:\jsp\van_doc_1\stat2\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT2Lsnr.java","141","fileName","fileNameSTAT2 = fileDir + fileNameSTAT2;"
"D:\jsp\van_doc_1\stat2\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT2Lsnr.java","344","fileName","textFileSTAT2.deleteFile(fileNameSTAT2);"
"D:\jsp\van_doc_1\stat2\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT2Lsnr.java","347","fileName","textFileSTAT2.writeFileContent(fileNameSTAT2, fileContentsSTAT2, CHARSET);"
"D:\jsp\van_doc_1\stat2\src\main\java\com\bot\ncl\adapter\in\svc\STAT2_I.java","7","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\stat2\src\main\java\com\bot\ncl\adapter\out\svc\STAT2_S000_O.java","12","\.dat","import lombok.Data;"
"D:\jsp\van_doc_1\stat3\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT3Lsnr.java","45","fileName","private String fileNameSTAT3 = ""STAT3"";"
"D:\jsp\van_doc_1\stat3\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT3Lsnr.java","79","fileName","fileNameSTAT3 = fileDir + fileNameSTAT3;"
"D:\jsp\van_doc_1\stat3\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT3Lsnr.java","277","fileName","textFileSTAT3.deleteFile(fileNameSTAT3);"
"D:\jsp\van_doc_1\stat3\src\main\java\com\bot\ncl\adapter\event\app\lsnr\STAT3Lsnr.java","280","fileName","textFileSTAT3.writeFileContent(fileNameSTAT3, fileContentsSTAT3, CHARSET);"
